2016-07-06 10:55:59,"10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV",2016-07-06 08:20:46,"RT @JogjaUpdate: #Jogja @Wira_VIP: Pracimalaya/makam Kuncen Baru/kuburan kuncen padat,dbrlakukan jln searah ke utara supaya tdk macet https…",different
2016-07-06 10:55:59,"10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV",2016-07-06 10:40:51,Jl KHA Dahlan Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/ld3CBK2TqQ,different
2016-07-06 10:55:59,"10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV",2016-07-06 10:43:37,Jl Cokroaminoto lalin lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/aCtQafyAG7,different
2016-07-06 10:55:59,"10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV",2016-07-06 10:45:24,Jl LetjenSuprapto Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/26pqJPJUW0,different
2016-07-06 10:55:59,"10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV",2016-07-06 10:47:37,Jl Kyai Mojo Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @mudikkompas @MudikTvone @SCTV_ @ATCS_DIY https://t.co/gf02UXHKCV,different
2016-07-06 10:57:18,"RT @RadioElshinta: 10.54: RT @fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/cWwVsks32w",2016-07-06 08:20:46,"RT @JogjaUpdate: #Jogja @Wira_VIP: Pracimalaya/makam Kuncen Baru/kuburan kuncen padat,dbrlakukan jln searah ke utara supaya tdk macet https…",different
2016-07-06 10:57:18,"RT @RadioElshinta: 10.54: RT @fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/cWwVsks32w",2016-07-06 10:43:37,Jl Cokroaminoto lalin lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/aCtQafyAG7,different
2016-07-06 10:57:18,"RT @RadioElshinta: 10.54: RT @fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/cWwVsks32w",2016-07-06 10:45:24,Jl LetjenSuprapto Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/26pqJPJUW0,different
2016-07-06 10:57:18,"RT @RadioElshinta: 10.54: RT @fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/cWwVsks32w",2016-07-06 10:47:37,Jl Kyai Mojo Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @mudikkompas @MudikTvone @SCTV_ @ATCS_DIY https://t.co/gf02UXHKCV,different
2016-07-06 10:57:18,"RT @RadioElshinta: 10.54: RT @fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/cWwVsks32w",2016-07-06 10:55:59,"10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV",different
2016-07-06 10:57:36,"10.57: RT @fauzan_ramon89: Jl Cokroaminoto, Jogja lalin lancar. #InfoMudik #IdulFitri  https://t.co/LYwxqqWIDW",2016-07-06 08:20:46,"RT @JogjaUpdate: #Jogja @Wira_VIP: Pracimalaya/makam Kuncen Baru/kuburan kuncen padat,dbrlakukan jln searah ke utara supaya tdk macet https…",different
2016-07-06 10:57:36,"10.57: RT @fauzan_ramon89: Jl Cokroaminoto, Jogja lalin lancar. #InfoMudik #IdulFitri  https://t.co/LYwxqqWIDW",2016-07-06 10:40:51,Jl KHA Dahlan Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/ld3CBK2TqQ,different
2016-07-06 10:57:36,"10.57: RT @fauzan_ramon89: Jl Cokroaminoto, Jogja lalin lancar. #InfoMudik #IdulFitri  https://t.co/LYwxqqWIDW",2016-07-06 10:45:24,Jl LetjenSuprapto Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/26pqJPJUW0,different
2016-07-06 10:57:36,"10.57: RT @fauzan_ramon89: Jl Cokroaminoto, Jogja lalin lancar. #InfoMudik #IdulFitri  https://t.co/LYwxqqWIDW",2016-07-06 10:47:37,Jl Kyai Mojo Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @mudikkompas @MudikTvone @SCTV_ @ATCS_DIY https://t.co/gf02UXHKCV,different
2016-07-06 10:57:36,"10.57: RT @fauzan_ramon89: Jl Cokroaminoto, Jogja lalin lancar. #InfoMudik #IdulFitri  https://t.co/LYwxqqWIDW",2016-07-06 10:55:59,"10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV",different
2016-07-06 10:58:02,"RT @RadioElshinta: 10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV",2016-07-06 08:20:46,"RT @JogjaUpdate: #Jogja @Wira_VIP: Pracimalaya/makam Kuncen Baru/kuburan kuncen padat,dbrlakukan jln searah ke utara supaya tdk macet https…",different
2016-07-06 10:58:02,"RT @RadioElshinta: 10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV",2016-07-06 10:40:51,Jl KHA Dahlan Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/ld3CBK2TqQ,different
2016-07-06 10:58:02,"RT @RadioElshinta: 10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV",2016-07-06 10:43:37,Jl Cokroaminoto lalin lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/aCtQafyAG7,different
2016-07-06 10:58:02,"RT @RadioElshinta: 10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV",2016-07-06 10:45:24,Jl LetjenSuprapto Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/26pqJPJUW0,different
2016-07-06 10:58:02,"RT @RadioElshinta: 10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV",2016-07-06 10:47:37,Jl Kyai Mojo Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @mudikkompas @MudikTvone @SCTV_ @ATCS_DIY https://t.co/gf02UXHKCV,different
2016-07-06 11:00:13,"10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN",2016-07-06 08:20:46,"RT @JogjaUpdate: #Jogja @Wira_VIP: Pracimalaya/makam Kuncen Baru/kuburan kuncen padat,dbrlakukan jln searah ke utara supaya tdk macet https…",different
2016-07-06 11:00:13,"10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN",2016-07-06 10:40:51,Jl KHA Dahlan Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/ld3CBK2TqQ,different
2016-07-06 11:00:13,"10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN",2016-07-06 10:43:37,Jl Cokroaminoto lalin lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/aCtQafyAG7,different
2016-07-06 11:00:13,"10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN",2016-07-06 10:45:24,Jl LetjenSuprapto Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/26pqJPJUW0,different
2016-07-06 11:00:13,"10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN",2016-07-06 10:55:59,"10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV",different
2016-07-06 11:00:58,"RT @RadioElshinta: 10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN",2016-07-06 08:20:46,"RT @JogjaUpdate: #Jogja @Wira_VIP: Pracimalaya/makam Kuncen Baru/kuburan kuncen padat,dbrlakukan jln searah ke utara supaya tdk macet https…",different
2016-07-06 11:00:58,"RT @RadioElshinta: 10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN",2016-07-06 10:40:51,Jl KHA Dahlan Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/ld3CBK2TqQ,different
2016-07-06 11:00:58,"RT @RadioElshinta: 10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN",2016-07-06 10:43:37,Jl Cokroaminoto lalin lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/aCtQafyAG7,different
2016-07-06 11:00:58,"RT @RadioElshinta: 10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN",2016-07-06 10:45:24,Jl LetjenSuprapto Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/26pqJPJUW0,different
2016-07-06 11:00:58,"RT @RadioElshinta: 10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN",2016-07-06 10:47:37,Jl Kyai Mojo Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @mudikkompas @MudikTvone @SCTV_ @ATCS_DIY https://t.co/gf02UXHKCV,different
2016-07-06 11:00:58,"RT @RadioElshinta: 10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN",2016-07-06 10:55:59,"10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV",different
2016-07-06 11:01:47,"#CelotehJKT : 10.54: RT fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/GMbgjygV4y",2016-07-06 08:20:46,"RT @JogjaUpdate: #Jogja @Wira_VIP: Pracimalaya/makam Kuncen Baru/kuburan kuncen padat,dbrlakukan jln searah ke utara supaya tdk macet https…",different
2016-07-06 11:01:47,"#CelotehJKT : 10.54: RT fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/GMbgjygV4y",2016-07-06 10:43:37,Jl Cokroaminoto lalin lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/aCtQafyAG7,different
2016-07-06 11:01:47,"#CelotehJKT : 10.54: RT fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/GMbgjygV4y",2016-07-06 10:45:24,Jl LetjenSuprapto Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/26pqJPJUW0,different
2016-07-06 11:01:47,"#CelotehJKT : 10.54: RT fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/GMbgjygV4y",2016-07-06 10:47:37,Jl Kyai Mojo Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @mudikkompas @MudikTvone @SCTV_ @ATCS_DIY https://t.co/gf02UXHKCV,different
2016-07-06 11:01:47,"#CelotehJKT : 10.54: RT fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/GMbgjygV4y",2016-07-06 10:55:59,"10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV",different
2016-07-06 11:01:49,"#CelotehJKT : 10.55: RT fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/X98oUifm0O",2016-07-06 08:20:46,"RT @JogjaUpdate: #Jogja @Wira_VIP: Pracimalaya/makam Kuncen Baru/kuburan kuncen padat,dbrlakukan jln searah ke utara supaya tdk macet https…",different
2016-07-06 11:01:49,"#CelotehJKT : 10.55: RT fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/X98oUifm0O",2016-07-06 10:40:51,Jl KHA Dahlan Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/ld3CBK2TqQ,different
2016-07-06 11:01:49,"#CelotehJKT : 10.55: RT fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/X98oUifm0O",2016-07-06 10:43:37,Jl Cokroaminoto lalin lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/aCtQafyAG7,different
2016-07-06 11:01:49,"#CelotehJKT : 10.55: RT fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/X98oUifm0O",2016-07-06 10:45:24,Jl LetjenSuprapto Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/26pqJPJUW0,different
2016-07-06 11:01:49,"#CelotehJKT : 10.55: RT fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/X98oUifm0O",2016-07-06 10:47:37,Jl Kyai Mojo Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @mudikkompas @MudikTvone @SCTV_ @ATCS_DIY https://t.co/gf02UXHKCV,different
2016-07-06 11:01:51,"#CelotehJKT : 10.57: RT fauzan_ramon89: Jl Cokroaminoto, Jogja lalin lancar. #InfoMudik #IdulFitri  https://t.co/uDuyzlG8OW",2016-07-06 08:20:46,"RT @JogjaUpdate: #Jogja @Wira_VIP: Pracimalaya/makam Kuncen Baru/kuburan kuncen padat,dbrlakukan jln searah ke utara supaya tdk macet https…",different
2016-07-06 11:01:51,"#CelotehJKT : 10.57: RT fauzan_ramon89: Jl Cokroaminoto, Jogja lalin lancar. #InfoMudik #IdulFitri  https://t.co/uDuyzlG8OW",2016-07-06 10:40:51,Jl KHA Dahlan Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/ld3CBK2TqQ,different
2016-07-06 11:01:51,"#CelotehJKT : 10.57: RT fauzan_ramon89: Jl Cokroaminoto, Jogja lalin lancar. #InfoMudik #IdulFitri  https://t.co/uDuyzlG8OW",2016-07-06 10:45:24,Jl LetjenSuprapto Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/26pqJPJUW0,different
2016-07-06 11:01:51,"#CelotehJKT : 10.57: RT fauzan_ramon89: Jl Cokroaminoto, Jogja lalin lancar. #InfoMudik #IdulFitri  https://t.co/uDuyzlG8OW",2016-07-06 10:47:37,Jl Kyai Mojo Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @mudikkompas @MudikTvone @SCTV_ @ATCS_DIY https://t.co/gf02UXHKCV,different
2016-07-06 11:01:51,"#CelotehJKT : 10.57: RT fauzan_ramon89: Jl Cokroaminoto, Jogja lalin lancar. #InfoMudik #IdulFitri  https://t.co/uDuyzlG8OW",2016-07-06 10:55:59,"10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV",different
2016-07-06 11:01:53,"#CelotehJKT : 10.59: RT fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/0SmG1CGNW3",2016-07-06 08:20:46,"RT @JogjaUpdate: #Jogja @Wira_VIP: Pracimalaya/makam Kuncen Baru/kuburan kuncen padat,dbrlakukan jln searah ke utara supaya tdk macet https…",different
2016-07-06 11:01:53,"#CelotehJKT : 10.59: RT fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/0SmG1CGNW3",2016-07-06 10:40:51,Jl KHA Dahlan Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/ld3CBK2TqQ,different
2016-07-06 11:01:53,"#CelotehJKT : 10.59: RT fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/0SmG1CGNW3",2016-07-06 10:43:37,Jl Cokroaminoto lalin lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/aCtQafyAG7,different
2016-07-06 11:01:53,"#CelotehJKT : 10.59: RT fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/0SmG1CGNW3",2016-07-06 10:45:24,Jl LetjenSuprapto Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/26pqJPJUW0,different
2016-07-06 11:01:53,"#CelotehJKT : 10.59: RT fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/0SmG1CGNW3",2016-07-06 10:55:59,"10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV",different
2016-07-06 11:05:43,"RT @RadioElshinta: 10.57: RT @fauzan_ramon89: Jl Cokroaminoto, Jogja lalin lancar. #InfoMudik #IdulFitri  https://t.co/LYwxqqWIDW",2016-07-06 08:20:46,"RT @JogjaUpdate: #Jogja @Wira_VIP: Pracimalaya/makam Kuncen Baru/kuburan kuncen padat,dbrlakukan jln searah ke utara supaya tdk macet https…",different
2016-07-06 11:05:43,"RT @RadioElshinta: 10.57: RT @fauzan_ramon89: Jl Cokroaminoto, Jogja lalin lancar. #InfoMudik #IdulFitri  https://t.co/LYwxqqWIDW",2016-07-06 10:40:51,Jl KHA Dahlan Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/ld3CBK2TqQ,different
2016-07-06 11:05:43,"RT @RadioElshinta: 10.57: RT @fauzan_ramon89: Jl Cokroaminoto, Jogja lalin lancar. #InfoMudik #IdulFitri  https://t.co/LYwxqqWIDW",2016-07-06 10:45:24,Jl LetjenSuprapto Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/26pqJPJUW0,different
2016-07-06 11:05:43,"RT @RadioElshinta: 10.57: RT @fauzan_ramon89: Jl Cokroaminoto, Jogja lalin lancar. #InfoMudik #IdulFitri  https://t.co/LYwxqqWIDW",2016-07-06 10:47:37,Jl Kyai Mojo Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @mudikkompas @MudikTvone @SCTV_ @ATCS_DIY https://t.co/gf02UXHKCV,different
2016-07-06 11:05:43,"RT @RadioElshinta: 10.57: RT @fauzan_ramon89: Jl Cokroaminoto, Jogja lalin lancar. #InfoMudik #IdulFitri  https://t.co/LYwxqqWIDW",2016-07-06 10:55:59,"10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV",different
2016-07-06 11:06:31,#Lalin 10.50: RT fauzan_ramon89: Situasi Jl Bayangkara arah KM 0 Jogja. #InfoMudik #IdulFitri https://t.co/CS8rktOUfx,2016-07-06 08:20:46,"RT @JogjaUpdate: #Jogja @Wira_VIP: Pracimalaya/makam Kuncen Baru/kuburan kuncen padat,dbrlakukan jln searah ke utara supaya tdk macet https…",different
2016-07-06 11:06:31,#Lalin 10.50: RT fauzan_ramon89: Situasi Jl Bayangkara arah KM 0 Jogja. #InfoMudik #IdulFitri https://t.co/CS8rktOUfx,2016-07-06 10:40:51,Jl KHA Dahlan Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/ld3CBK2TqQ,different
2016-07-06 11:06:31,#Lalin 10.50: RT fauzan_ramon89: Situasi Jl Bayangkara arah KM 0 Jogja. #InfoMudik #IdulFitri https://t.co/CS8rktOUfx,2016-07-06 10:43:37,Jl Cokroaminoto lalin lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/aCtQafyAG7,different
2016-07-06 11:06:31,#Lalin 10.50: RT fauzan_ramon89: Situasi Jl Bayangkara arah KM 0 Jogja. #InfoMudik #IdulFitri https://t.co/CS8rktOUfx,2016-07-06 10:45:24,Jl LetjenSuprapto Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/26pqJPJUW0,different
